,answers_question_id,answers_date_added,answers_id,answers_author_id,score,comments,q_score,n_score,total_score
6915,3544dff661684a13aeefac733636bef8,2016-06-03 19:49:26 UTC+0000,54dc31ee2b754d228575d72c139629ed,13c203d5311c425f9454eb723d61f2d6,1,1,1,1,3
5987,354f65987c60416d8f2741159bcc37c9,2016-09-21 00:22:07 UTC+0000,153c79cb7e5f42a2b3a058d194b25fe4,b28ef87a55e14e64b10ff8f673620dd4,0,1,1,0,2
2916,355216e3f94046c1882e5bcedb510ace,2016-11-05 13:31:34 UTC+0000,f711ed5596034997a32293177ea99c23,36ff3b3666df400f956f8335cf53e09e,1,3,1,1,5
3103,3566a5188f8643ee86f7881808e8e244,2015-03-17 18:03:01 UTC+0000,144fb096898948cdb1e58c78675b1560,e1bf7e669a13469fb7bbd0ccedb66fdf,1,1,1,1,3
4327,356dae9c2a3741b5baf245f0a76558c8,2018-05-06 03:09:27 UTC+0000,4dfc947ed0634321913dffa0c45c82af,be5d23056fcb4f1287c823beec5291e1,2,1,1,1,3
3113,3579c576e3c64c268d2062355652f507,2015-12-08 21:14:26 UTC+0000,6be2fddae87748ceba5767250e6f0d6e,a1006e6a58a0447592e2435caa230f78,0,1,1,0,2
7521,357c05e801d2401ab27233438ad17253,2016-09-28 13:56:10 UTC+0000,920fd910f2f2477dafd0489fabded96e,6aaf70fd593b4f8f9299dc9c18c5f085,2,2,1,1,4
3241,35888c19de9d4b9eb0aafa30077c08de,2015-02-09 14:14:44 UTC+0000,53eba3adfe744533b2538b52be4e33b6,369f1c8646b649f6997eae7809696bd5,1,2,1,1,4
1851,359923baa3074dccbbae60375798a661,2016-07-06 14:56:40 UTC+0000,2fcd550041334c4a84549403ce28dc26,35dd5ef6c7fd43188a001e9acabdf948,1,1,1,1,3
3274,35a69fd73386403a98955bdb557b1647,2017-01-31 00:15:44 UTC+0000,76ca37da6f9f4c268540bbf5dac5b6c6,e51e05583b994cb39a2b8c78c07260b0,3,1,1,1,3
7927,35a89d7e299a4919819bbe10894fcaf8,2016-05-10 20:42:46 UTC+0000,f317bcc6e27a483cb9753b78f3826a3b,58a4bfd0d3444c7e8053294f3be96dbe,1,1,1,1,3
4083,35c24ef4fd644596b6751088f39fc14e,2012-09-27 01:35:30 UTC+0000,d81499f78d60420a9e4d6ca99af2b6d5,38bc1866f29744f9a003e2e826e3fcb1,3,3,0,1,4
5206,35c53b318dc44506ad053d0c0358be8b,2017-03-18 23:41:01 UTC+0000,9d0ef90465394876b762529401852d32,4d9079c15bd94726b57d4ebdb63cc0f0,1,1,1,1,3
3193,35c5f9f4e649449b87af83fdefc2c46c,2018-05-06 23:54:40 UTC+0000,7e144c3f6bae43858a1fc03f93ea1d22,4dc61581ec7b409bbd037e483f53ba0a,0,1,1,0,2
888,35c85a5b36fb4889991ed55bf115e5bc,2016-05-17 14:29:20 UTC+0000,f612168c3dd149f58f796f3aef565f11,369f1c8646b649f6997eae7809696bd5,1,2,1,1,4
1920,35cfb10fed724333a036608497d0b426,2014-12-03 15:34:18 UTC+0000,89c99346efa447bdbe72702f1c50c626,564ef581bed64addb3cf0ff0ab652ffd,2,2,1,1,4
4269,35d1899f9e0c428e85881aa95a92c9fa,2016-08-16 23:51:15 UTC+0000,659888cb54554d5e9c90e6590892542a,36ff3b3666df400f956f8335cf53e09e,1,3,0,1,4
152,35e1892757d84c4e98bcc4a6d382f9ef,2016-07-22 21:54:38 UTC+0000,11bd4d96480c45a8986a10ff254898c5,8147e4d83ebc47b689901dc534981de8,0,1,1,0,2
3529,35ecda4853bc40199cd8abbb9ba76055,2016-06-22 04:50:15 UTC+0000,7c9420fd4554466db3ecbd8c750c73f7,4dc7d9040592416f98c0bef1ad2c31f5,1,1,1,1,3
1799,35ef966643dc4faab3ed2f2a4366e0e0,2015-10-15 22:26:32 UTC+0000,ab80a9456e4e46c3af8f02243adb40b4,28ab9f0e7aec4a1c882798f267c4d85a,2,6,1,1,8
1186,36130076943b4c10815698910b64eee2,2017-01-04 20:44:54 UTC+0000,d865b82456954dddb3d71afdb481a7f6,36ff3b3666df400f956f8335cf53e09e,0,2,1,0,3
3844,36175b21ed3a4256a6ff371ce1b5a202,2016-04-26 20:25:25 UTC+0000,3347d787ab01478a8558f9b50ddb1338,d1f04208de3643c088f4a25e57f1cb2d,0,1,1,0,2
7184,362bb17039884c8aac0d5d80b3d53a68,2016-09-07 22:38:58 UTC+0000,98a885a433c14270be9366b5b3e76b8d,a1006e6a58a0447592e2435caa230f78,0,1,1,0,2
1204,36390f09fdf9497dbd57fd3ac9ad3fde,2017-04-18 19:44:27 UTC+0000,a8a8db2ab7de435f83b1ae02dc83c717,fe3450faac98487e8ae51ba671157d81,0,1,1,0,2
4026,3640134431d0472386f779e1c100de92,2016-06-24 16:02:03 UTC+0000,9c898ed56f6a4603899ab6363c377ac1,89ffc7c3266344b68c2dbce832d102f6,6,6,1,1,8
5374,364b48ca28ae470dae5403324f7fb759,2017-02-09 18:45:47 UTC+0000,b6122e79d8044ed2941e27f1d8b9f582,fa3cf8b5156342938bce8b873ea45031,1,1,1,1,3
1628,365bf526f4f443a68fb2c3592b452938,2016-10-14 02:26:13 UTC+0000,91ea514feb374c05990c2acf53da05ce,cdf6e0ba46ca4f3c80d39943b210e3b7,1,1,1,1,3
2697,3683aa8bdc3741e4841f6fdd115338ea,2015-10-10 01:05:19 UTC+0000,749d0129127649e4b682a68644782668,3affd7f76d64492ba6a46338ae996a98,2,2,1,1,4
3837,36876c32e4d44d56a6f56e3577e369ea,2018-05-16 17:45:41 UTC+0000,98d7fd14c2fa46d8bf15fcaeb91cdb21,13b55ed4834e4814bb33a4c87001063d,1,1,1,1,3
2324,368a552a7cc7405fb5fa09ec388d1958,2016-07-22 21:13:04 UTC+0000,e59e0a1fc42049ec8986e26174f32ec1,8c8fa1821cf242a7a609cae0780e6c74,1,1,1,1,3
6266,36972b170ddc4c9598f8812484b435bd,2016-10-27 20:40:25 UTC+0000,279630798713461d8625bc578bdcac88,72b238385b3e4277b3c81784e56d07d9,0,1,1,0,2
5348,369af46149894944a258d736cbb0b2d7,2017-02-17 16:39:25 UTC+0000,104624dde05f4bdea33c85d6f5b33f45,416321b48a634ac8a53602625f0a5d40,1,1,1,1,3
7764,369bdc7147674fb7ab3a8685b3671cde,2016-09-13 22:29:50 UTC+0000,74f1e6890b43435ebc0955980f45d6a2,375133d6c3f44ecd96f25dc34121022d,0,1,1,0,2
1247,36a5b4a77822427d90f0cce2b38a08e9,2016-06-29 10:44:46 UTC+0000,5024134148144852954d7d6788e08665,36ff3b3666df400f956f8335cf53e09e,3,4,1,1,6
5020,36abe1271fbd4963afeec2585f36d578,2014-04-25 19:25:58 UTC+0000,fa7ca4b9594a4f6da04b8240adcdfe64,fe4543418c0846e5a65fa22b4ad9a304,1,7,0,1,8
1847,36ba3b407ffe4176ac7752a85d98fd2f,2016-08-16 12:10:43 UTC+0000,5d1adeebb4024dc0b5af7d40ce52fc32,ff08a0e21fcb40a591a53cf73258051b,1,1,1,1,3
3089,36c34172a2ce4a669bd2a24c8092091b,2016-05-03 00:33:05 UTC+0000,a00917f45b9249d696d7ade5c8f48047,741f2aba21b84d87a5031328e9deaa20,0,1,1,0,2
2229,36d0a59ddcd44db6a811a38b8cb68489,2015-05-19 15:15:32 UTC+0000,05b9a22d44ed4dba9a9d752c5f31a4c6,369f1c8646b649f6997eae7809696bd5,0,3,1,0,4
154,36d8f1b6270e4fbda47585f1c5380cd0,2018-09-06 13:39:14 UTC+0000,2876a82302d54b9992f1f444055db912,36ff3b3666df400f956f8335cf53e09e,0,1,1,0,2
3535,36eb161e055b460983570b70edb467e4,2016-04-28 19:17:19 UTC+0000,e9f81cfe83294e2e8d582454f9d7c7ab,dab1ccb54ed44b9dada34f70ae039814,1,3,1,1,5
7878,36f9daf91cf24626a7ca002b512c23f6,2016-05-16 15:35:37 UTC+0000,f039e0cf95224609badca9e7a1ae6881,e1d39b665987455fbcfbec3fc6df6056,1,2,1,1,4
1582,36fbe9c1132348908d70bdd3a681c31a,2018-03-20 01:25:43 UTC+0000,f94a57f9ed1a4539bac584202cbc8937,bc46e3699d92477ba8c7aa723e54a151,0,1,1,0,2
1592,37177d61af07478c90481a453a82b22a,2017-02-14 01:21:17 UTC+0000,c9c46eac30694a93bb2d8ea6632109e4,7919ea19db274c1fb862f3456cd25ac5,2,1,1,1,3
5063,372efc2ad36d422ea0a0e62f45b200ea,2012-09-29 20:21:21 UTC+0000,aa090ce3d99944e6900959d914c0a7c0,8442ddfd38bc422fb4677785db0630e6,1,1,1,1,3
1137,373c132c0bce4f849263936ece3ce60c,2017-03-25 14:48:27 UTC+0000,194ff3bf063f4519853d041712a11d6b,65cd85193d2d43c385ca5a5abce62e63,2,1,1,1,3
5415,3745d691d1c14116a0c9cdc670c7ec43,2016-05-17 15:45:15 UTC+0000,61b97b459f2144ad84ca238b0fa09dd5,22a46eb93d3d4223a854668375ca131a,0,1,1,0,2
4824,3745f76a544d49c3ba5b0ac969564e97,2017-03-09 15:35:50 UTC+0000,1c38e123c4ef40bdb51280004a463b43,bb4fe08bb5424f08972927d90bad9642,0,6,1,0,7
925,374694af189149f884c555f9b9d07c7e,2018-09-28 01:04:40 UTC+0000,806d8b31619f4f5285d22012babb0596,14694875d43d453ea5645db2693fa576,0,2,1,0,3
189,3747990d088b4f6c988789d080c0829e,2016-06-24 23:39:01 UTC+0000,ff23fe063e50461a834d7a75c137e418,6ea2a8a29d904015959ae16913092ac0,4,2,1,1,4
8014,3756bccb02b84bed88a80fba3c95cfea,2018-01-25 01:20:07 UTC+0000,ae80acf5b63942ffa8ab119958dc890f,f6b1efc0ed1a4889891b1287913db5b6,0,1,1,0,2
3070,375a8a4c3b7341b08377ca8a4fd8fd54,2012-03-30 21:34:12 UTC+0000,324b934ed7204799b320c63273e6f30f,2e80f4e84caa4dbc94e7e5311d3bbcd2,4,2,1,1,4
2042,375b70c666af409189d6e907a6862476,2016-04-18 03:52:31 UTC+0000,2ebb4d87d54548bb9e1a12db454bd692,58fa5e95fe9e480a9349bbb1d7faaddb,0,1,1,0,2
2451,37798ab892544d0c9c483ab2d9bf9a0c,2014-10-08 15:55:35 UTC+0000,df46ecbecfe6474da527cca37fae642f,13b55ed4834e4814bb33a4c87001063d,0,1,1,0,2
7977,3798eb1f0a7544319ba88162a996001c,2016-11-01 18:50:19 UTC+0000,0cd23992a13348a3a7b474de6979431f,428b3e58119c4f86b2cd628ceee8fbeb,1,1,1,1,3
7685,379ea1c1bd904b3e9a9640a7b079c665,2017-03-09 09:45:57 UTC+0000,4af10e6d7c75464282247cf46daf2b1a,751d8ab497b04dd5b71b94e20c072b0d,0,1,1,0,2
6596,37a50d8b932a48ceb49e9b88f5541f5a,2016-09-24 02:13:29 UTC+0000,34b3dfbaf9bb41bfb92212ba98c3ec7f,4dc7d9040592416f98c0bef1ad2c31f5,1,1,1,1,3
5156,37b5db42bd7b431ea1286eea1a523601,2016-04-28 19:14:30 UTC+0000,3136353ecf8841f2943bd7548056cb04,90275e799320405bbd2521b88a580ee9,1,3,1,1,5
2621,37c6bf8a792749db822a81a0a78d0d2a,2015-11-13 04:45:30 UTC+0000,d6b421e91cd04014b8a53ec2df048ba4,059210ca80d44bc9a63b854fd2111d09,2,1,1,1,3
4001,37d00004b2d748838c0f23326886a008,2014-03-17 15:03:11 UTC+0000,5ffd7351551b42a691e20890e376cc4c,fec9c7d2c98641979665c0e8a0a0848a,1,1,1,1,3
338,37dd9eecd2374084bf9558f77fa8742d,2018-02-16 16:03:29 UTC+0000,16faa411dab34fefae0e800d867c985a,47065177d366448ebf27c034baa9652a,1,1,1,1,3
7697,37f2cd19483e4c718dfe30a7f45fbeb4,2017-11-30 12:30:12 UTC+0000,45351e1950c84de1aa242f40a0a5292d,a1006e6a58a0447592e2435caa230f78,0,2,1,0,3
7996,380108d45b474aeaaf0b72f31e1c9d17,2015-10-22 21:34:24 UTC+0000,d6c63a8eaddd4a11b0f6b0ac58f983b7,36ff3b3666df400f956f8335cf53e09e,0,2,1,0,3
5729,38017f1fbf7b4ccaadb23c92c2d0fd02,2015-04-02 13:36:40 UTC+0000,a9c7aa188eb144e6a285d7bc8fe81160,369f1c8646b649f6997eae7809696bd5,0,1,1,0,2
4805,38168fe71b7245628b16e8e79a0d439c,2018-04-25 17:01:48 UTC+0000,cc79e3c4eb7d4f6790cc509201e87203,fafeba89ca764bd891862fb8440a2962,1,1,1,1,3
849,382c5579c0f542b481fdffe00f78d2a1,2018-10-28 00:35:37 UTC+0000,9fa9d86644a84a4aba4781f040cae0a4,e2b4c84bf1ca4aea9b108869692d8017,0,1,1,0,2
6661,383401950fa349199faa21e12af59144,2016-05-10 01:52:41 UTC+0000,6bb52b013c2140e3ad9be8ae0507bffa,96bbbdd06a334805a0501034d9df1aa4,1,1,1,1,3
7723,3837c7f1c7cd4ff5b3b1151f65273ba6,2017-04-24 04:18:35 UTC+0000,a23ce1b9ff8641f6aef875f5639074df,be5d23056fcb4f1287c823beec5291e1,4,1,1,1,3
4273,3838d0fd35824cdb88c4393510cfc241,2017-04-25 18:50:10 UTC+0000,c2a4018ee21f4373893619f617aee40d,590790f023b94759a262173129bd6084,0,1,1,0,2
2331,3841aa4c89634b3f81b676d584e59608,2018-09-09 17:43:00 UTC+0000,4f223ddd3c5f4a66a551f09e8a3172d3,36ff3b3666df400f956f8335cf53e09e,0,1,1,0,2
2095,38436aadef3d4b608ad089cf53ab0fe7,2011-12-30 03:59:37 UTC+0000,a3316047dbf54368b7da0ae07ada7484,05444a2f42454327b2ac4b463c0adbe0,2,1,1,1,3
7267,3847228c187946a6b6247023fee84c2d,2017-02-03 22:49:49 UTC+0000,97aa8bd4dcae4f9ba240ae495cc605ee,d9bae0de3da04c7ebbe0879d410a8179,2,1,1,1,3
6303,385071180dfd4392b53b33fd7bee1139,2016-05-28 14:01:24 UTC+0000,67334336a6ac487c8bb046eb2d84bdc7,d1f04208de3643c088f4a25e57f1cb2d,1,1,1,1,3
5214,38550801d04c4fd0ae6e8df1194fb2f6,2016-05-30 22:34:26 UTC+0000,c0c3342fa70a443da3d739d325ee7c69,36ff3b3666df400f956f8335cf53e09e,1,2,1,1,4
4092,385f5fa3adc943c69e386529608c1845,2014-12-16 15:07:56 UTC+0000,f5817f292d254e9c81dc07474cfc12f3,94477b1600174ba8a6caf491dbe3bc5b,5,2,1,1,4
2576,3860ba28441946218d62f0f462dd7e33,2018-02-07 14:03:53 UTC+0000,397460682b5040888c7f49f1daccac10,b1759ef11fcc4fa2ad9a58f4d9d9b52f,3,1,1,1,3
3622,3864d33b8fc84cd180ae6bdfd236b215,2017-11-13 05:04:37 UTC+0000,e29af1b547c44ab9abfc9c830a61c48f,dbcb145b0afb404cbe496ae915373711,0,1,1,0,2
1768,3881c8c0a1ed48ab840ee7ab57ba5dd2,2015-04-24 18:08:31 UTC+0000,5f550b0d9cde4524b319fd0ad3897039,ad7fd347a59a4e6384a18c26b022d50f,1,6,1,1,8
5145,388cf27cc3ff41f0a684bdedfdc661c4,2018-08-29 17:44:07 UTC+0000,41cbb0ccfbac469b82a1335e7532256b,714dbdc19d5643d78730fb057922472e,1,2,1,1,4
2530,388e6507c6404d558f7194e58e79cdba,2016-10-31 00:03:49 UTC+0000,58e4c326a2a14bd3a9b28d5ff93f94d2,36ff3b3666df400f956f8335cf53e09e,1,2,1,1,4
2210,3894b2779e744343bd8cac135078f9d3,2018-03-02 04:12:26 UTC+0000,afc90c8534a648bf9dadd8eec031fbfe,f63d4c4f510e41bdb78cb160d104261e,1,1,1,1,3
2871,38a6deed1b0941fe9c357bb3212d3dba,2015-03-23 12:46:56 UTC+0000,10f650935b4e45ae9e3303886cf44751,369f1c8646b649f6997eae7809696bd5,0,1,1,0,2
2564,38b6548e4e8446dba428acc1e6a050fc,2017-03-21 16:02:44 UTC+0000,626042de8e944679a88ad9c7e213121c,8c33363e3cb9495ea5220c40ba1de77e,1,1,1,1,3
3005,38b7af146ad1454f955d421669f51806,2018-03-13 21:32:07 UTC+0000,e208593dc9b146f89fb468109bc6ce20,a6d33c38902546849c36ea7e9e9f0870,2,2,1,1,4
5200,38b8dfd14ad7435685c905f8e6a2b1cc,2012-02-15 22:06:04 UTC+0000,00fcf5db59a54f65b32ce6e0181e2e53,560a4bb63dad4df7b9a81efa29c11231,3,1,1,1,3
5667,38bd1d8444874a77b2922ea66fcfefd6,2016-05-15 14:20:40 UTC+0000,593e452beda3438bb8c07b3382d32daf,58fa5e95fe9e480a9349bbb1d7faaddb,0,1,1,0,2
1439,38da0943d31649e5915d123f453e58a5,2018-02-19 08:59:06 UTC+0000,7d2f06bd63db40aab6ad12f32f3cfd51,09289e37380e4c87a45339a59670633a,4,1,1,1,3
3485,38e95d8796a64a4aa6fae140b1281b2a,2016-05-24 23:47:24 UTC+0000,04cb1ff9485e44d8a26b4e23ad043df8,cbd07479428345098156e554cc5a4202,1,1,1,1,3
5584,38ef42d4cde74d8a9d52553e6b3d7455,2016-10-23 13:11:56 UTC+0000,0f8932b506c44cb1abefb52fc52a0eb9,e79dfb861eef4538a7c38bdbebb4293c,2,2,1,1,4
703,38f4d70f01a64903b6d2fb7a8e55fa30,2017-05-08 16:20:24 UTC+0000,b9d8dcdd722f4271812fa03cacdef320,ac206d639586427b9b1d73c26876160d,1,1,1,1,3
3768,38f6b1a67866487b8707e389231ab4b7,2016-05-29 15:08:27 UTC+0000,742b6528ad304f29a1203516055c7626,8afdf873f15e4d228476c29f9c2b1b5c,1,1,1,1,3
4581,390023cfa3e64f9d933b2293f6a4e01e,2018-03-21 20:36:15 UTC+0000,3308bfc7900a409f8512227d5b4f2242,b1488415466948b5bee3896efbc31fdd,0,1,1,0,2
7627,39102a07c7994a208b77adea1ba9c3f6,2017-12-04 01:53:38 UTC+0000,15ea3b24ac63457ca3b8d2c708244f09,14d467ed629242bcac02ebbc4f8908a1,0,1,1,0,2
6425,391d86e5071b4969ab43156b4351b128,2017-01-25 23:58:27 UTC+0000,dec4ce23decf4ec4bea15b5b9fe32f37,20569e00becc48fc82be8f9db9bd9035,0,1,1,0,2
1519,39206bd1c91b43588ae1a362e9405409,2017-01-07 05:01:04 UTC+0000,8269c235293e42b4911c3568199aa429,a4b92ad459d24dd69a7279da9b01851d,1,1,1,1,3
4048,3933bd9088c743269b1410364fceaa06,2017-12-21 05:09:49 UTC+0000,4d1f0a6e993d45a0ad85cfcbc2e06ce4,f4ff7957655548d4a04f822cf5c41dea,0,1,1,0,2
6742,393454d6d1104a44b6aba776e316c51d,2018-01-14 05:05:39 UTC+0000,af36f12eca21476980e31e22a2e8007c,be5d23056fcb4f1287c823beec5291e1,1,5,1,1,7
4066,394398d2f24e461b92450a90f0cf902b,2015-10-21 18:41:24 UTC+0000,7a72b5ba793543ceab366292b4cdde46,a1006e6a58a0447592e2435caa230f78,1,2,1,1,4
4708,3944b1daf9864287b8ab9d49c88eb866,2016-06-19 22:26:18 UTC+0000,25b62e52e3c24ac6b877ebe4f7097eea,58fa5e95fe9e480a9349bbb1d7faaddb,1,2,1,1,4
3218,3947743c8dea45fc8cc9897c2a8ff3f4,2012-10-01 04:12:22 UTC+0000,79e632e2223e42818b668a66d11903e4,f05b33a454c048f3bbc73f5f3f7f5127,4,4,1,1,6
2225,394953d74cb144f6a7016c66467d55ff,2018-03-23 23:01:36 UTC+0000,4fb5e95389e244b1b8eb4d889d55ac75,887c5a142b42466fb74740d72989fc74,1,1,1,1,3
2527,395993836bea4541ba7bbc3cde6fc5e3,2016-06-07 18:18:59 UTC+0000,efb8c378e4994b149008e339016bfaf7,b7ad4a96122b47fea182dea5cc86da3f,1,1,1,1,3
2823,395c6b0ba91f41118bdf6fd03e7da0fd,2016-07-11 00:51:04 UTC+0000,3377f213f92543d698512d61f23b0b0b,fbfffdeaa5b24cacb0a93a00f93dd54e,1,2,1,1,4
6789,39782d6020ef405cb2a6b58873d35a13,2013-12-28 16:01:55 UTC+0000,3bcc50eb0b7f45f9bc541976f5d387c6,522c6251a46e491a98d4ff989316cf08,2,1,1,1,3
1429,3979a8e04459413da782f6ebaa7e5647,2017-08-31 00:38:10 UTC+0000,8fe4cd29489648fea3e13b906f5c11ab,6d15a722012441489d7ddf6c8ad9dbc1,0,1,1,0,2
4221,3979ed26b2584532b29a48ba3828a7d5,2016-07-22 21:45:59 UTC+0000,c7ddb47c01884640b6ff807db8394cda,8147e4d83ebc47b689901dc534981de8,1,2,1,1,4
898,397b3a8f110e4c5f9dd8d58956449c8c,2016-05-19 13:56:48 UTC+0000,653daa9755d340288aea792aa777d058,2b37ae0a2587481482f0be9d7b8a9f26,1,1,1,1,3
4719,397c1d96323d49baad2f345b6d898af5,2016-06-03 07:51:27 UTC+0000,5526d18a04894d8aa4275c1d2cd48133,77e432d5e2334e318e16110a6d2986e0,4,7,1,1,9
992,3999175dce8f49b89d733822222595d3,2018-02-21 04:51:31 UTC+0000,f7a0c50dc2914bbfa7bab3977d9b5949,e40827e3bfb54a0aa4a6c538cd1ebb55,1,1,1,1,3
1196,39abadd24a8c4f72a5577c1df2f90d90,2016-08-29 16:24:53 UTC+0000,fa4a1a67fd4c459b82782059a85f9534,a1006e6a58a0447592e2435caa230f78,0,1,1,0,2
383,39b1bd8bcf1745feb818e07123003cc1,2016-05-21 05:25:54 UTC+0000,68b0f0292a704435828e9220d0c188f7,6febf841fdbb461284ed1d30223a1366,1,1,1,1,3
5426,39bbdc3be4c4413ea6799c5789d91a5f,2016-05-16 00:07:27 UTC+0000,4c62432167394398b3c8cc00b64e0a93,37d4b429b980468e9e63b133c2c77fa2,1,1,1,1,3
324,39f5347e973b486d89ed65113d0c047a,2018-05-31 22:03:28 UTC+0000,61166a31380642548d26d1f14bc15329,05ab77d4c6a141b999044ebbf5415b0d,0,1,1,0,2
5702,3a006f5f758c4487a26ca33ede0535ea,2016-05-06 21:25:13 UTC+0000,e5b4e6fabe4c4918bb7c3bc63d0b69b0,b45e7851aded479a92282ea3c66300ab,1,1,1,1,3
1960,3a39656869654067a9612993de5f557d,2015-03-25 14:37:58 UTC+0000,485da85fb3c840c5890128707ab8d9d9,851529c3f8664de4a5028e8312fe3488,1,1,1,1,3
6029,3a3b0a426b1e45689a18205894957298,2018-03-30 07:37:21 UTC+0000,4ec3458b7ec545a8a2042dac1841f770,d79db633f7884a9c9588dad5ed184d87,0,1,1,0,2
1871,3a3ebe4f34fe4441b7efae63aae14c8d,2014-04-09 04:11:01 UTC+0000,ad01fb3cb05441e3902f9c916ef29bb8,4b7737cb8c46400795bdba3a4f333997,3,4,1,1,6
2626,3a4dc6e136e84280a3e48e37d8ed6550,2018-03-21 02:37:36 UTC+0000,9108269159a44c04a2a40cf60f0ba91d,a65587cbd400485b9c9643698f764ff5,0,1,1,0,2
6683,3a81573a339b44af80e88a049ad37dbb,2018-03-01 16:57:49 UTC+0000,41ff5f4bfc96474ab48e744364268d1d,598351eefc5d436dab91070c7a0e6ba1,1,1,1,1,3
5486,3a87be6f34234d3abd044f363435df9b,2017-09-29 15:47:07 UTC+0000,f0fe9a04560d42f697b60534d857d578,f4d7b4c320ba41989ea614635ffe6f06,0,2,1,0,3
3597,3a8bbb03608940a2bf3f971f9239ba2b,2017-09-12 22:59:20 UTC+0000,764d743f35e04ba29299dc50fd4a475d,c285b983f2bd4893ab9c5b25930a82c9,0,1,1,0,2
2921,3a8d42c5c2cd40ae84a5c7a574e8bcde,2017-03-30 18:24:44 UTC+0000,9bdf87bf7bd24daf94c5385f58297144,369f1c8646b649f6997eae7809696bd5,2,1,1,1,3
2283,3a9aca9b64d74c598b12ef1886671a5f,2018-04-04 23:25:15 UTC+0000,c114be9101f04ce187e943e5ab029c90,4dc61581ec7b409bbd037e483f53ba0a,0,1,1,0,2
6256,3a9de0cee1e44c40bdd8737627517851,2017-07-09 17:41:08 UTC+0000,923036f57d22412a96c4e5b16c70bc7a,c1bdc3d063b14ad89b4fed049bd92e06,1,1,1,1,3
219,3aa78004b3ea418b85b12c5389781158,2016-03-09 23:52:03 UTC+0000,681c304fb08f4db488e4ee9921d62cbc,eb7c9e19fb4c4e6ab4a0bbdcc80487e6,0,1,1,0,2
7690,3aaa80fcbf7b4d6a9590675b603ce9b1,2017-02-08 07:48:50 UTC+0000,a03fa7fb55a84a25b3e4f36599937611,b91618eebcdf4832b71482034d6ffd8a,0,1,1,0,2
293,3ab0dc2b747747079f189172e34acf51,2018-01-12 03:57:30 UTC+0000,a4e2969a2b9b46f680de8eb341f0b957,598351eefc5d436dab91070c7a0e6ba1,1,1,1,1,3
5235,3ac1052387a045d2abe625c7c8fdf9c7,2014-12-01 19:36:14 UTC+0000,51af80bc3fe244af9830c6b66758fa43,ec97070fe75544e0bc5888f9f6120822,2,1,1,1,3
7026,3ac1a26fdaa0474fb41a5f8d3ea4b991,2015-06-25 13:29:37 UTC+0000,9e4bd2275e9c45fa955b3777b269e203,a1006e6a58a0447592e2435caa230f78,2,1,1,1,3
2742,3acc49b947ea4d32b49f86d3f7ad6a5c,2017-03-10 00:56:12 UTC+0000,25f7136a56dd459d90a29b2e784ba341,88f5cd5a4c34423e9e69fd6445577d17,3,2,1,1,4
4712,3af403c7fe964d22a3e8e489f9338b4d,2016-05-18 19:49:19 UTC+0000,ed081daf40cd4dedb633bdf42e378ae0,7667c23d26ab409ca3e49758f5367925,1,1,1,1,3
2156,3b01ce20b7cc428c9356740091e3b3dd,2018-04-16 07:59:10 UTC+0000,b0db5770cc1d4403bca138853ec88890,e44c2855fd6649ae869fe145d167cbe4,2,2,1,1,4
536,3b0446f249e442b6ac48311025e0a6cc,2016-06-26 02:24:46 UTC+0000,8ab5f9ccb9f34eaf954662274f75e262,8aa7ba4c38aa4a2e88872c1fdad7d068,4,4,1,1,6
3577,3b21562e73b04e7d80fbfcea5e5dc7c3,2018-03-31 01:59:29 UTC+0000,2dec8eebf5ab4ed3b82817e58d359504,39ffead2fea8458c97794a4f97aca75f,1,1,1,1,3
5730,3b2a403dae444fbca91bc17d9c3ed28b,2016-05-29 05:24:33 UTC+0000,04eee3be8e074a4bad9dbd83741e83ed,0d4cd29c55c64547b0488a9cdcb218ce,2,2,1,1,4
2281,3b3934ae73dc4fdb8a76493a7e56fa15,2016-04-29 14:43:20 UTC+0000,be9cd93f24af466399a31ff50ab1f0cc,369f1c8646b649f6997eae7809696bd5,2,3,1,1,5
1700,3b48d16b864b470b897afda13039f4d8,2018-03-22 18:48:08 UTC+0000,5d05046114494dd6bdcd72c44731399e,96ed93bcfb6d4a2aade68c91520b9994,0,2,1,0,3
4645,3b4fdd5a8b4a47128c763849ba8ba5b0,2017-01-30 19:45:42 UTC+0000,40edf704021f4e6d984f612a049b01e6,2d7ae1af0e3c408d85789cac65998bd4,1,1,1,1,3
4279,3b51bcff79f04e67b507ca9254553220,2018-06-18 21:04:08 UTC+0000,160c2abcb9f74df7b8288fadd483b043,e04a638db2b8433bba8e95e3acf75734,0,1,1,0,2
4686,3b5b701b2d6b4bae8f8e80a741cbb029,2016-05-24 13:31:07 UTC+0000,82f15ba145f0455ba702c255f3146c79,1f8d7bfab2b84da092c9d2b22f1f7c4b,2,1,1,1,3
3369,3b672d422db242a7a380e16379c80158,2014-04-07 17:47:21 UTC+0000,4eb31a730ef14d0fb68f075f5226a63d,fb55b95b86da4e7184c6abff35f432ca,1,1,1,1,3
4390,3b6cd6e875dd4cf485070c4c5894b686,2015-11-17 22:08:52 UTC+0000,080c24f35c9c41f7a4e65335a528dea7,a1006e6a58a0447592e2435caa230f78,0,1,1,0,2
